계정항목,코스피(외국인순매수),코스닥(외국인순매수),코스피(거래대금),코스닥(거래대금)
2013/05/13,-89400000000,3700000000,3.1232E+12,2.2649E+12
2013/05/14,1.621E+11,-8000000000,4.1423E+12,2.8107E+12
2013/05/15,-39500000000,54800000000,3.803E+12,2.1076E+12
2013/05/16,3.069E+11,20800000000,4.8774E+12,2.3846E+12
2013/05/20,94200000000,27100000000,4.4168E+12,1.9255E+12
2013/05/21,66800000000,52900000000,3.7883E+12,2.1031E+12
2013/05/22,1.302E+11,11200000000,4.5339E+12,2.2804E+12
2013/05/23,-6700000000,-3800000000,4.6462E+12,2.4897E+12
2013/05/24,-87700000000,24100000000,3.7152E+12,2.146E+12
2013/05/27,46600000000,15000000000,2.9833E+12,2.0317E+12
2013/05/28,-55600000000,24800000000,3.9049E+12,2.496E+12
2013/05/29,3.918E+11,19700000000,4.7535E+12,2.2206E+12
2013/05/30,3.931E+11,-24000000000,5.1135E+12,2.2629E+12
2013/05/31,1.874E+11,-4200000000,5.3639E+12,2.4139E+12
2013/06/03,-9700000000,-13900000000,3.6777E+12,1.9384E+12
2013/06/04,1.275E+11,-1200000000,3.984E+12,2.246E+12
2013/06/05,29400000000,-16500000000,4.5417E+12,1.8849E+12
2013/06/07,-9.319E+11,-14700000000,5.5034E+12,2.2289E+12
2013/06/10,-3.278E+11,26900000000,3.7678E+12,1.7401E+12
2013/06/11,-5.743E+11,16300000000,4.4381E+12,2.1093E+12
2013/06/12,-4.203E+11,-40500000000,3.4358E+12,1.7302E+12
2013/06/13,-9.551E+11,-30300000000,5.0903E+12,1.6725E+12
2013/06/14,-3.732E+11,-29400000000,3.5311E+12,1.5108E+12
2013/06/17,-61900000000,-1800000000,3.2699E+12,1.6269E+12
2013/06/18,-1.505E+11,31800000000,3.4316E+12,1.4911E+12
2013/06/19,-1.253E+11,-26100000000,3.3204E+12,1.4354E+12
2013/06/20,-4.574E+11,19000000000,4.4032E+12,1.5431E+12
2013/06/21,-8.009E+11,-400000000,5.0164E+12,1.499E+12
2013/06/24,-2.446E+11,-32600000000,3.1701E+12,1.3265E+12
2013/06/25,-1.342E+11,6600000000,4.4629E+12,2.1562E+12
2013/06/26,-2.145E+11,26100000000,4.2915E+12,1.6471E+12
2013/06/27,1.131E+11,-300000000,4.1892E+12,1.652E+12
2013/06/28,4.917E+11,-17700000000,4.465E+12,1.5786E+12
2013/07/01,-44500000000,17000000000,3.0379E+12,1.2907E+12
2013/07/02,48300000000,1400000000,3.8958E+12,1.7771E+12
2013/07/03,-2.353E+11,-200000000,3.7738E+12,1.5911E+12
2013/07/04,-78100000000,24800000000,3.1579E+12,1.6543E+12
2013/07/05,-1.471E+11,-18000000000,3.7786E+12,1.6427E+12
2013/07/08,-1.894E+11,-9900000000,3.5865E+12,1.3975E+12
2013/07/09,-88700000000,17100000000,3.1693E+12,1.5174E+12
2013/07/10,-38500000000,-23300000000,3.2841E+12,1.5446E+12
2013/07/11,2.92E+11,40200000000,4E+12,1.5024E+12
2013/07/12,1.43E+11,17400000000,3.4909E+12,1.5078E+12
2013/07/15,1.118E+11,-21700000000,3.1874E+12,1.6388E+12
2013/07/16,30400000000,22300000000,2.9985E+12,1.8227E+12
2013/07/17,1.339E+11,9100000000,4.0225E+12,1.9102E+12
2013/07/18,-1.093E+11,-6300000000,3.5206E+12,1.6655E+12
2013/07/19,-1.095E+11,19100000000,3.6334E+12,1.6599E+12
2013/07/22,22000000000,5900000000,3.652E+12,1.5593E+12
2013/07/23,3.208E+11,11100000000,4.3476E+12,1.5504E+12
2013/07/24,1.888E+11,7800000000,3.5465E+12,1.6679E+12
2013/07/25,1.583E+11,10700000000,3.9019E+12,1.719E+12
2013/07/26,2.1E+11,24100000000,3.865E+12,1.5552E+12
2013/07/29,80500000000,-26300000000,4.2511E+12,1.6177E+12
2013/07/30,98500000000,36600000000,3.5978E+12,1.8353E+12
2013/07/31,12000000000,32900000000,4.0821E+12,2.0589E+12
2013/08/01,63400000000,-18700000000,3.6373E+12,2.2767E+12
2013/08/02,87500000000,16900000000,4.041E+12,2.1065E+12
2013/08/05,90900000000,31100000000,2.7619E+12,1.9608E+12
2013/08/06,-1.524E+11,10500000000,3.4953E+12,2.2748E+12
2013/08/07,-1.26E+11,5800000000,3.5648E+12,2.0349E+12
2013/08/08,-1.629E+11,15500000000,3.6858E+12,1.9093E+12
2013/08/09,-44600000000,-7300000000,3.5409E+12,1.7497E+12
2013/08/12,-58600000000,-13500000000,3.1005E+12,1.8728E+12
2013/08/13,1.738E+11,11100000000,4.1084E+12,1.9641E+12
2013/08/14,3.581E+11,14300000000,4.1127E+12,1.8816E+12
2013/08/16,2.2E+11,38900000000,3.7729E+12,1.6342E+12
2013/08/19,1.275E+11,22800000000,3.3456E+12,1.7729E+12
2013/08/20,2.993E+11,1500000000,4.2621E+12,2.1302E+12
2013/08/21,-1.396E+11,20600000000,4.3119E+12,2.0359E+12
2013/08/22,-96300000000,-19000000000,4.2841E+12,1.8561E+12
2013/08/23,1.2E+11,52600000000,3.9016E+12,1.4692E+12
2013/08/26,1.864E+11,-2100000000,3.3042E+12,1.4622E+12
2013/08/27,1.106E+11,-32300000000,3.7716E+12,1.8046E+12
2013/08/28,1.336E+11,-11400000000,3.4419E+12,2.2833E+12
2013/08/29,4.67E+11,-13600000000,4.7946E+12,1.6228E+12
2013/08/30,5.093E+11,-58900000000,5.1063E+12,1.964E+12
2013/09/02,81500000000,24000000000,3.477E+12,1.6365E+12
2013/09/03,2.302E+11,-13700000000,4.0786E+12,1.6376E+12
2013/09/04,2.604E+11,-4500000000,4.101E+12,1.5355E+12
2013/09/05,5.165E+11,10500000000,4.492E+12,1.4753E+12
2013/09/06,5.008E+11,-4100000000,4.3135E+12,1.6672E+12
2013/09/09,5.677E+11,-13500000000,4.5137E+12,1.5306E+12
2013/09/10,8.621E+11,22500000000,5.438E+12,1.6825E+12
2013/09/11,6.949E+11,7800000000,4.6305E+12,1.6156E+12
2013/09/12,1.4309E+12,-7500000000,6.6945E+12,1.8008E+12
2013/09/13,4.126E+11,26900000000,4.0186E+12,1.4642E+12
2013/09/16,5.098E+11,12000000000,4.1237E+12,1.7121E+12
2013/09/17,3.909E+11,23200000000,4.3257E+12,1.2258E+12
2013/09/23,3.127E+11,16900000000,5.0916E+12,1.4818E+12
2013/09/24,77800000000,19800000000,4.2537E+12,1.707E+12
2013/09/25,2.405E+11,-10200000000,4.393E+12,1.5898E+12
2013/09/26,2.104E+11,41600000000,3.9988E+12,1.6583E+12
2013/09/27,2.243E+11,28300000000,4.1671E+12,1.6402E+12
2013/09/30,1.12E+11,10400000000,4.1872E+12,1.6238E+12
2013/10/01,1.875E+11,-6100000000,3.9019E+12,1.788E+12
2013/10/02,2.267E+11,13300000000,4.2782E+12,1.6856E+12
2013/10/04,4.22E+11,47900000000,4.325E+12,1.6937E+12
2013/10/07,2.246E+11,-7500000000,3.4359E+12,1.5959E+12
2013/10/08,4.412E+11,24700000000,4.2444E+12,1.7377E+12
2013/10/10,1.612E+11,22900000000,3.9947E+12,1.5869E+12
2013/10/11,2.841E+11,59000000000,4.7237E+12,1.691E+12
2013/10/14,3.158E+11,20200000000,3.6294E+12,1.8267E+12
2013/10/15,3.233E+11,20200000000,4.0893E+12,1.8886E+12
2013/10/16,2.081E+11,1000000000,4.5003E+12,2.1379E+12
2013/10/17,2.932E+11,21600000000,4.8976E+12,1.841E+12
2013/10/18,3.058E+11,63200000000,4.4895E+12,1.5911E+12
2013/10/21,1.942E+11,28500000000,4.1509E+12,1.5679E+12
2013/10/22,1.561E+11,32400000000,4.8046E+12,1.5127E+12
2013/10/23,5.92E+11,-19700000000,5.3634E+12,1.6316E+12
2013/10/24,1.175E+11,41100000000,3.8155E+12,1.55E+12
2013/10/25,12300000000,-6500000000,4.0323E+12,1.6438E+12
2013/10/28,1.174E+11,10000000000,3.9386E+12,1.5449E+12
2013/10/29,1.245E+11,-7400000000,3.6347E+12,1.5964E+12
2013/10/30,1.494E+11,41400000000,4.22E+12,1.6557E+12
2013/10/31,-27300000000,-28600000000,4.5477E+12,1.7046E+12
2013/11/01,1.728E+11,8900000000,3.657E+12,1.7517E+12
2013/11/04,-1.803E+11,-67500000000,3.259E+12,1.5962E+12
2013/11/05,-38700000000,-16100000000,3.5604E+12,1.5018E+12
2013/11/06,-10200000000,-11400000000,3.9857E+12,1.5221E+12
2013/11/07,-55300000000,-18700000000,3.7141E+12,1.6401E+12
2013/11/08,-2.702E+11,11900000000,4.5594E+12,1.4792E+12
2013/11/11,-64300000000,-16500000000,3.4105E+12,1.8348E+12
2013/11/12,-7600000000,62700000000,3.2472E+12,1.3786E+12
2013/11/13,-1.854E+11,-33500000000,3.5129E+12,1.3265E+12
2013/11/14,-70000000000,30700000000,3.8105E+12,1.3329E+12
2013/11/15,60500000000,-18000000000,3.7148E+12,1.4043E+12
2013/11/18,-11000000000,-11700000000,3.09E+12,1.4711E+12
2013/11/19,2.479E+11,-2500000000,4.3037E+12,1.6105E+12
2013/11/20,86700000000,2100000000,4.4654E+12,1.1623E+12
2013/11/21,-2.293E+11,4700000000,3.3233E+12,1.1203E+12
2013/11/22,-23200000000,17700000000,3.5438E+12,1.4402E+12
2013/11/25,84800000000,21800000000,3.1175E+12,1.0819E+12
2013/11/26,9400000000,2200000000,3.4745E+12,1.2151E+12
2013/11/27,-43400000000,-13600000000,4.006E+12,1.1984E+12
2013/11/28,1.626E+11,26500000000,4.1187E+12,1.4287E+12
2013/11/29,89200000000,1400000000,3.4295E+12,1.3136E+12
2013/12/02,53600000000,-20100000000,3.2737E+12,1.2678E+12
2013/12/03,-50000000000,-14900000000,3.7538E+12,1.4144E+12
2013/12/04,-3.379E+11,2700000000,3.6451E+12,1.377E+12
2013/12/05,-3.203E+11,3700000000,3.4207E+12,1.1525E+12
2013/12/06,-76700000000,10600000000,3.3295E+12,1.1608E+12
2013/12/09,83300000000,-11000000000,3.0665E+12,1.1798E+12
2013/12/10,-1.132E+11,3100000000,3.0734E+12,1.3769E+12
2013/12/11,-2.029E+11,700000000,3.5196E+12,1.1794E+12
2013/12/12,-6.071E+11,23100000000,4.0828E+12,1.109E+12
2013/12/13,-2.657E+11,-1300000000,3.7883E+12,1.0401E+12
2013/12/16,-62400000000,-4000000000,2.9877E+12,1.0955E+12
2013/12/17,53000000000,15700000000,3.8113E+12,1.1021E+12
2013/12/18,-1.237E+11,10000000000,3.8772E+12,1.2409E+12
2013/12/19,1.085E+11,8300000000,3.8696E+12,1.0921E+12
2013/12/20,-17100000000,36900000000,3.2669E+12,1.0365E+12
2013/12/23,71600000000,4700000000,3.2336E+12,9.694E+11
2013/12/24,-54500000000,6600000000,3.2638E+12,9.842E+11
2013/12/26,-12100000000,-4700000000,3.2699E+12,1.0881E+12
2013/12/27,70700000000,34300000000,2.9537E+12,1.0109E+12
2013/12/30,1.167E+11,-4200000000,3.2615E+12,9.928E+11
2013/12/31,,,,
2014/01/02,-3.136E+11,-6300000000,4.3098E+12,1.1341E+12
2014/01/03,-3.121E+11,27400000000,3.998E+12,1.2823E+12
2014/01/06,51700000000,1000000000,3.6471E+12,1.2472E+12
2014/01/07,1.01E+11,13300000000,3.6869E+12,1.3047E+12
2014/01/08,1.664E+11,39700000000,4.3626E+12,1.7068E+12
2014/01/09,71600000000,41700000000,4.7002E+12,1.537E+12
2014/01/10,-58100000000,-3400000000,4.501E+12,1.5561E+12
2014/01/13,-95400000000,12900000000,3.3564E+12,1.5389E+12
2014/01/14,-27300000000,6400000000,3.5218E+12,1.6258E+12
2014/01/15,-38100000000,33400000000,3.8311E+12,1.8724E+12
2014/01/16,36700000000,28100000000,3.4814E+12,1.8292E+12
2014/01/17,-96300000000,14300000000,3.3345E+12,1.7595E+12
2014/01/20,-26200000000,27800000000,2.8705E+12,1.62E+12
2014/01/21,-10200000000,28200000000,3.3447E+12,1.9632E+12
2014/01/22,15800000000,67000000000,3.5347E+12,1.9047E+12
2014/01/23,-1.613E+11,63400000000,3.5103E+12,2.084E+12
2014/01/24,-1.42E+11,49600000000,4.5177E+12,1.9109E+12
2014/01/27,-5.245E+11,-22900000000,4.4157E+12,1.7003E+12
2014/01/28,-3.101E+11,-10600000000,4.2034E+12,1.8589E+12
2014/01/29,21000000000,14000000000,4.4745E+12,1.6709E+12
2014/02/03,-4.064E+11,12500000000,3.9786E+12,1.5194E+12
2014/02/04,-6.554E+11,-14900000000,4.5373E+12,1.6664E+12
2014/02/05,-2.809E+11,20700000000,3.9628E+12,1.6976E+12
2014/02/06,-1.144E+11,49300000000,4.101E+12,1.7044E+12
2014/02/07,1.624E+11,20500000000,4.4726E+12,1.5775E+12
2014/02/10,-1.411E+11,19900000000,3.2468E+12,1.6205E+12
2014/02/11,81900000000,-24400000000,3.4213E+12,1.7573E+12
2014/02/12,-5300000000,11400000000,3.649E+12,1.7444E+12
2014/02/13,-1.076E+11,6200000000,2.9682E+12,1.7368E+12
2014/02/14,2600000000,6300000000,3.27E+12,1.6637E+12
2014/02/17,23100000000,-7400000000,3.4396E+12,1.6552E+12
2014/02/18,-47100000000,37500000000,2.773E+12,1.6467E+12
2014/02/19,-51900000000,50200000000,3.1193E+12,1.661E+12
2014/02/20,-1.676E+11,-31200000000,3.9049E+12,1.6405E+12
2014/02/21,3.171E+11,20100000000,3.6008E+12,1.4418E+12
2014/02/24,7400000000,-4800000000,2.9446E+12,1.5317E+12
2014/02/25,2.32E+11,21600000000,,1.5545E+12
2014/02/26,60900000000,-16400000000,3.987E+12,1.7497E+12
2014/02/27,1.391E+11,-23400000000,3.8776E+12,1.7411E+12
2014/02/28,2.337E+11,33800000000,4.8784E+12,1.7235E+12
2014/03/03,-77300000000,12300000000,3.4691E+12,1.5547E+12
2014/03/04,-1.482E+11,-22000000000,3.1134E+12,1.7614E+12
2014/03/05,17000000000,26000000000,3.6265E+12,1.8257E+12
2014/03/06,85100000000,18500000000,3.4106E+12,1.8805E+12
2014/03/07,2.007E+11,26500000000,3.5159E+12,1.9012E+12
2014/03/10,-34100000000,-25000000000,3.4406E+12,1.8355E+12
2014/03/11,-42100000000,41600000000,3.4738E+12,1.8884E+12
2014/03/12,-2.646E+11,-43500000000,4.3123E+12,2.0878E+12
2014/03/13,-4.981E+11,28300000000,4.4799E+12,2.1046E+12
2014/03/14,-4.773E+11,-19500000000,4.0598E+12,2.0976E+12
2014/03/17,-2.296E+11,-20000000000,3.3145E+12,2.0573E+12
2014/03/18,-1.488E+11,39100000000,3.6304E+12,1.7594E+12
2014/03/19,-67000000000,5900000000,3.4394E+12,1.8185E+12
2014/03/20,-2.109E+11,13000000000,3.3383E+12,1.8698E+12
2014/03/21,-70200000000,21100000000,3.5056E+12,2.1094E+12
2014/03/24,42300000000,-1700000000,3.3126E+12,2.1076E+12
2014/03/25,-87000000000,-15200000000,3.7842E+12,2.2138E+12
2014/03/26,80500000000,2800000000,4.0372E+12,2.1369E+12
2014/03/27,2.336E+11,-31100000000,3.9959E+12,2.0015E+12
2014/03/28,2.325E+11,-7700000000,3.4461E+12,1.8006E+12
2014/03/31,3.192E+11,-16900000000,4.4687E+12,1.7942E+12
2014/04/01,2.115E+11,58900000000,3.9288E+12,2.0757E+12
2014/04/02,4.382E+11,58300000000,3.9907E+12,2.4999E+12
2014/04/03,3.546E+11,49400000000,4.2464E+12,2.6542E+12
2014/04/04,1.141E+11,28100000000,4.085E+12,2.159E+11
2014/04/07,1.603E+11,-16300000000,3.7284E+12,2.2119E+12
2014/04/08,78200000000,-7100000000,3.7642E+12,2.0992E+12
2014/04/09,3.632E+11,0,4.788E+12,2.1486E+12
2014/04/10,3.089E+11,46000000000,4.2389E+12,1.8956E+12
2014/04/11,1.169E+11,-3800000000,3.5583E+12,1.8586E+12
2014/04/14,-1300000000,-9800000000,2.9506E+12,1.8946E+12
2014/04/15,1.249E+11,-38200000000,3.4992E+12,2.023E+12
2014/04/16,49300000000,-1600000000,3.3106E+12,2.2923E+12
2014/04/17,1.703E+11,-21900000000,2.9097E+12,2.4618E+12
2014/04/18,1.211E+11,58800000000,2.819E+12,2.1843E+12
2014/04/21,75500000000,-14400000000,2.2248E+12,1.8624E+12
2014/04/22,1.068E+11,27300000000,3.147E+12,2.0242E+12
2014/04/23,2.567E+11,8000000000,4.1996E+12,2.2629E+12
2014/04/24,73000000000,-2500000000,3.6061E+12,2.1877E+12
2014/04/25,37900000000,-6400000000,3.7993E+12,1.7514E+12
2014/04/28,-1.166E+11,17700000000,2.8473E+12,1.5492E+12
2014/04/29,-1.596E+11,-8600000000,3.043E+12,1.7419E+12
2014/04/30,-82300000000,8300000000,3.9294E+12,1.6834E+12
2014/05/02,-1.504E+11,-20100000000,3.3118E+12,1.6731E+12
2014/05/07,-3.26E+11,-53400000000,3.6408E+12,1.6129E+12
2014/05/08,-2.123E+11,-24400000000,3.9909E+12,1.8162E+12
2014/05/09,-55200000000,-9400000000,3.4844E+12,1.7528E+12
2014/05/12,-1.002E+11,-13400000000,3.7905E+12,1.6273E+12
2014/05/13,2.131E+11,24500000000,3.7547E+12,1.8727E+12
2014/05/14,3.462E+11,-16400000000,3.7839E+12,1.9405E+12
2014/05/15,3.716E+11,-15200000000,3.4639E+12,2.1117E+12
2014/05/16,4.799E+11,-10800000000,4.0686E+12,1.9814E+12
2014/05/19,1.824E+11,-30500000000,4.4861E+12,2.0579E+12
2014/05/20,2.665E+11,13100000000,3.9126E+12,1.9837E+12
2014/05/21,1.884E+11,26100000000,3.4025E+12,1.5692E+12
2014/05/22,2.909E+11,5200000000,3.6638E+12,1.7051E+12
2014/05/23,1.339E+11,22700000000,3.1718E+12,1.501E+11
2014/05/26,55100000000,-31500000000,2.7249E+12,1.7941E+12
2014/05/27,21800000000,-11400000000,2.7563E+12,2.1564E+12
2014/05/28,1.155E+11,25700000000,3.3217E+12,2.1027E+12
2014/05/29,99300000000,-17700000000,3.6897E+12,2.049E+12
2014/05/30,31700000000,-7900000000,5.2255E+12,2.1431E+12
2014/06/02,2.136E+11,-19400000000,3.1613E+12,1.9345E+12
2014/06/03,17200000000,21900000000,4.8856E+12,1.6587E+12
2014/06/05,65800000000,2200000000,5.1445E+12,1.5579E+12
2014/06/09,20000000000,8200000000,4.5712E+12,1.3358E+12
2014/06/10,2.149E+11,27200000000,3.9233E+12,1.3873E+12
2014/06/11,1.447E+11,-28000000000,3.8853E+12,1.4018E+12
2014/06/12,11700000000,-10000000000,4.2727E+12,1.3412E+12
2014/06/13,-2.551E+11,-20800000000,3.563E+12,1.376E+12
2014/06/16,37200000000,-20900000000,4.478E+12,1.2889E+12
2014/06/17,32300000000,6400000000,3.6246E+12,1.4084E+12
2014/06/18,1.381E+11,-5600000000,3.4618E+12,1.3535E+12
2014/06/19,-38400000000,7800000000,4.1067E+12,1.5096E+12
2014/06/20,-89800000000,14000000000,4.8185E+12,1.4284E+12
2014/06/23,10600000000,-40000000000,3.4136E+12,1.5479E+12
2014/06/24,28800000000,4700000000,3.6645E+12,1.5863E+12
2014/06/25,-22000000000,-8900000000,3.3774E+12,1.4287E+12
2014/06/26,92800000000,14300000000,3.8885E+12,1.2834E+12
2014/06/27,3.095E+11,-3400000000,3.3951E+12,1.1903E+12
2014/06/30,1.904E+11,26400000000,2.9899E+12,1.2214E+12
2014/07/01,1.004E+11,24500000000,3.005E+12,1.5342E+12
2014/07/02,3.125E+11,-4300000000,3.8547E+12,1.7809E+12
2014/07/03,1.576E+11,8800000000,3.5156E+12,1.9225E+12
2014/07/04,33000000000,-20300000000,3.0917E+12,1.8971E+12
2014/07/07,1.875E+11,-6300000000,3.0605E+12,1.8162E+12
2014/07/08,96800000000,11800000000,3.4633E+12,2.145E+12
2014/07/09,-70200000000,9000000000,3.7679E+12,2.0093E+12
2014/07/10,1.878E+11,-10500000000,3.7192E+12,1.9931E+12
2014/07/11,67100000000,1.443E+11,3.6256E+12,2.3237E+12
2014/07/14,-7000000000,23900000000,3.1381E+12,2.0097E+12
2014/07/15,2.816E+11,-4200000000,4.151E+12,2.3412E+12
2014/07/16,1.551E+11,-3000000000,3.9963E+12,2.1008E+12
2014/07/17,2.282E+11,25900000000,3.9308E+12,1.8756E+12
2014/07/18,1.206E+11,-2600000000,3.6751E+12,1.871E+12
2014/07/21,98200000000,-5800000000,3.2836E+12,1.864E+12
2014/07/22,1.335E+11,5900000000,3.2163E+12,1.8762E+12
2014/07/23,1.018E+11,-25500000000,4.258E+12,1.8971E+12
2014/07/24,1.757E+11,1300000000,4.6371E+12,2.04E+12
2014/07/25,50400000000,25700000000,4.0132E+12,1.8418E+12
2014/07/28,1.779E+11,-56000000000,4.6712E+12,1.9792E+12
2014/07/29,3.638E+11,-22200000000,6.0102E+12,2.0214E+12
2014/07/30,6.239E+11,-11800000000,6.5544E+12,1.935E+12
2014/07/31,4.94E+11,-61500000000,6.1525E+12,2.2027E+12
2014/08/01,-65000000000,22900000000,5.0451E+12,1.6716E+12
2014/08/04,2.212E+11,12700000000,3.9285E+12,1.7768E+12
2014/08/05,1.206E+11,-35200000000,4.0911E+12,2.2134E+12
2014/08/06,1.84E+11,-26000000000,5.1666E+12,2.3888E+12
2014/08/07,-49700000000,-44900000000,3.839E+12,2.6753E+12
2014/08/08,-2.072E+11,-24200000000,4.5752E+12,2.013E+12
2014/08/11,-13800000000,-21300000000,3.6393E+12,2.0327E+12
2014/08/12,97200000000,13500000000,3.7875E+12,2.0611E+12
2014/08/13,4.134E+11,10400000000,4.2595E+12,2.303E+12
2014/08/14,1.933E+11,31800000000,3.8968E+12,2.2307E+12
2014/08/18,-3100000000,-1900000000,3.6816E+12,2.1618E+12
2014/08/19,1.847E+11,-21600000000,4.355E+12,2.1226E+12
2014/08/20,2.344E+11,1800000000,4.5702E+12,2.3471E+12
2014/08/21,1500000000,10800000000,4.5438E+12,2.2034E+12
2014/08/22,1.047E+11,-6300000000,3.518E+12,2.1529E+12
2014/08/25,-27100000000,-25400000000,3.5096E+12,2.3316E+12
2014/08/26,1.013E+11,24500000000,3.6816E+12,2.3172E+12
2014/08/27,51400000000,-40000000000,4.3771E+12,2.5092E+12
2014/08/28,1.275E+11,44000000000,3.8567E+12,2.0154E+12
2014/08/29,1.549E+11,1100000000,4.1704E+12,2.2687E+12
2014/09/01,64900000000,-9200000000,3.2274E+12,1.9992E+12
2014/09/02,32300000000,61500000000,4.0368E+12,2.0586E+12
2014/09/03,1.316E+11,10800000000,4.789E+12,2.2931E+12
2014/09/04,69900000000,-21600000000,4.5653E+12,2.3611E+12
2014/09/05,50200000000,57000000000,4.0089E+12,2.2076E+12
2014/09/11,-69900000000,-29900000000,5.0852E+12,2.1905E+12
2014/09/12,-58500000000,-53600000000,3.9028E+12,2.4812E+12
2014/09/15,10600000000,-5500000000,3.1934E+12,2.3137E+12
2014/09/16,-98900000000,36300000000,3.1241E+12,2.3216E+12
2014/09/17,26600000000,-20300000000,3.5477E+12,2.4585E+12
2014/09/18,-1.101E+11,19800000000,5.3015E+12,2.4009E+12
2014/09/19,-2.408E+11,15100000000,5.0827E+12,2.2489E+12
2014/09/22,-2.411E+11,-24100000000,3.5463E+12,2.2481E+12
2014/09/23,-2.569E+11,-43200000000,4.6843E+12,2.5248E+12
2014/09/24,-25200000000,59700000000,4.4543E+12,2.3242E+12
2014/09/25,-1.262E+11,-26900000000,4.7671E+12,2.6486E+12
2014/09/26,-22100000000,21700000000,3.9237E+12,2.267E+12
2014/09/29,57000000000,-38000000000,4.4822E+12,2.3891E+12
2014/09/30,1.841E+11,58400000000,4.7356E+12,2.3902E+12
2014/10/01,-1.967E+11,-40400000000,4.4412E+12,2.5948E+12
2014/10/02,-3.858E+11,35400000000,4.73E+12,2.1359E+12
2014/10/06,-1.998E+11,-45300000000,4.8158E+12,2.267E+12
2014/10/07,-1.786E+11,-5700000000,3.8678E+12,2.0663E+12
2014/10/08,-1.567E+11,47500000000,3.8302E+12,1.9684E+12
2014/10/10,-1.861E+11,-40500000000,4.4263E+12,2.2327E+12
2014/10/13,-3.193E+11,-34400000000,4.0264E+12,2.8083E+12
2014/10/14,-2.924E+11,-22600000000,4.1734E+12,2.3607E+12
2014/10/15,-1.809E+11,-3900000000,4.0864E+12,2.2454E+12
2014/10/16,-21200000000,1300000000,4.7147E+12,2.3408E+12
2014/10/17,-3.094E+11,1900000000,4.6495E+12,2.6405E+12
2014/10/20,19900000000,-16400000000,3.6135E+12,2.3036E+12
2014/10/21,-63000000000,20800000000,4.3706E+12,2.5487E+12
2014/10/22,48400000000,11500000000,4.4134E+12,2.6566E+12
2014/10/23,-1.935E+11,-700000000,4.4102E+12,2.4795E+12
2014/10/24,3.567E+11,-26600000000,5.3033E+12,2.4906E+12
2014/10/27,9700000000,25600000000,4.0672E+12,1.9915E+12
2014/10/28,-1.478E+11,28900000000,3.8362E+12,2.0838E+12
2014/10/29,1.234E+11,-39700000000,5.4537E+12,2.206E+12
2014/10/30,-22700000000,-15300000000,5.0019E+12,2.1148E+12
2014/10/31,2.795E+11,21900000000,5.4843E+12,1.9728E+12
2014/11/03,-4400000000,8800000000,4.5313E+12,2.0318E+12
2014/11/04,-25800000000,-27700000000,4.9715E+12,2.3695E+12
2014/11/05,-1.365E+11,39900000000,4.0706E+12,2.4173E+12
2014/11/06,-68100000000,3200000000,4.8101E+12,2.3533E+12
2014/11/07,-97500000000,37400000000,3.6985E+12,2.1307E+12
2014/11/10,41000000000,-30200000000,4.5697E+12,2.0004E+12
2014/11/11,1.113E+11,17100000000,4.4873E+12,2.1529E+12
2014/11/12,-17200000000,-6300000000,4.4536E+12,2.2508E+12
2014/11/13,1.118E+11,20600000000,3.9552E+12,1.9339E+12
2014/11/14,-2.393E+11,-19400000000,5.2298E+12,1.8686E+12
2014/11/17,-32100000000,-15200000000,4.2953E+12,1.8382E+12
2014/11/18,2.41E+11,26200000000,4.1623E+12,1.8566E+12
2014/11/19,3.757E+11,21200000000,4.8622E+12,1.9353E+12
2014/11/20,3.863E+11,-23000000000,4.8972E+12,1.9813E+12
2014/11/21,58600000000,24300000000,4.3124E+12,2.0367E+12
2014/11/24,3.533E+11,-23000000000,5.5222E+12,2.1079E+12
2014/11/25,3.875E+11,1.48E+11,6.1799E+12,2.8208E+12
2014/11/26,76400000000,15100000000,4.1491E+12,1.8989E+12
2014/11/27,-23300000000,2500000000,5.5712E+12,1.7354E+12
2014/11/28,52600000000,600000000,4.3015E+12,1.6325E+12
2014/12/01,62700000000,20200000000,4.7026E+12,1.7067E+12
2014/12/02,47100000000,13600000000,3.8785E+12,1.8266E+12
2014/12/03,46300000000,14400000000,3.3007E+12,2.0339E+12
2014/12/04,44400000000,15300000000,3.5483E+12,2.2485E+12
2014/12/05,2.311E+11,36900000000,,2.2498E+12
2014/12/08,1.065E+11,-1300000000,3.1741E+12,2.1415E+12
2014/12/09,2.316E+11,-12900000000,3.9201E+12,2.1781E+12
2014/12/10,-1.295E+11,22500000000,3.822E+12,2.1894E+12
2014/12/11,-7.072E+11,-28100000000,4.4832E+12,2.3561E+12
2014/12/12,-2.496E+11,600000000,3.8009E+12,2.7294E+12
2014/12/15,-3.065E+11,28100000000,3.7503E+12,1.9459E+12
2014/12/16,-4.891E+11,-13600000000,4.3722E+12,2.3602E+12
2014/12/17,-4.088E+11,11800000000,4.1268E+12,2.3405E+12
2014/12/18,-5.243E+11,8200000000,5.322E+12,2.3607E+12
2014/12/19,-900000000,41800000000,4.4927E+12,2.0007E+12
2014/12/22,-53200000000,-17100000000,4.2104E+12,1.777E+12
2014/12/23,-1.157E+11,-8400000000,3.6996E+12,2.343E+12
2014/12/24,54000000000,19300000000,3.041E+12,2.0174E+12
2014/12/26,64000000000,5700000000,3.4062E+12,2.2066E+12
