DATE,KOSPI지수,KOSDAQ지수
2004-08-12,766.7,343.45
2004-08-13,776.02,346.09
2004-08-16,773.85,346.27
2004-08-17,771.03,345.66
2004-08-18,773.19,346.54
2004-08-19,788.53,351.42
2004-08-20,787.64,350.63
2004-08-23,787.65,352.05
2004-08-24,792.34,354.12
2004-08-25,803.97,356.32
2004-08-26,810.21,358.79
2004-08-27,810.3,357.78
2004-08-30,805.19,353.47
2004-08-31,803.57,355.66
2004-09-01,817.36,365.74
2004-09-02,823.83,369.53
2004-09-03,820.69,367.53
2004-09-06,824.21,368.16
2004-09-07,818.8,366.69
2004-09-08,815.85,365.19
2004-09-09,821.88,366.81
2004-09-10,836.34,370.31
2004-09-13,851.91,374.59
2004-09-14,851.42,371.99
2004-09-15,850.63,372.26
2004-09-16,855.38,371.38
2004-09-17,848.11,371.05
2004-09-20,856.87,372.93
2004-09-21,857.15,372.19
2004-09-22,835.1,364.01
2004-09-23,829.68,359.53
2004-09-24,832.1,362.25
2004-09-27,832.1,362.25
2004-09-28,832.1,362.25
2004-09-29,832.1,362.25
2004-09-30,835.09,362.08
2004-10-01,846.01,365.65
2004-10-04,880.84,371.66
2004-10-05,884.84,373.63
2004-10-06,887.45,372.33
2004-10-07,885.33,370.52
2004-10-08,881.38,369.74
2004-10-11,881.11,373.94
2004-10-12,858.09,369.11
2004-10-13,856.18,372.54
2004-10-14,846.63,369.95
2004-10-15,841.94,369.28
2004-10-18,848.27,368.36
2004-10-19,855.77,370.04
2004-10-20,828.61,362.65
2004-10-21,820.63,358.25
2004-10-22,828.17,359.27
2004-10-25,808.14,353.49
2004-10-26,813.7,353.45
2004-10-27,809.91,350.7
2004-10-28,833.54,355.57
2004-10-29,834.84,357.04
2004-11-01,835.66,359.51
2004-11-02,846.67,360.75
2004-11-03,861.05,362.59
2004-11-04,851.2,361.27
2004-11-05,860.68,362.7
2004-11-08,846.11,360.18
2004-11-09,844.15,360.27
2004-11-10,860.54,361.98
2004-11-11,861.26,362.94
2004-11-12,876.67,368.8
2004-11-15,882.33,372.91
2004-11-16,876.61,370.9
2004-11-17,885.42,375.89
2004-11-18,875.84,372.56
2004-11-19,867.03,372.53
2004-11-22,849.99,369.56
2004-11-23,860.4,373.22
2004-11-24,872.56,374.17
2004-11-25,872.49,373.84
2004-11-26,858.12,369.54
2004-11-29,865.4,370.26
2004-11-30,878.06,373.43
2004-12-01,876.8,376.16
2004-12-02,884.1,379.34
2004-12-03,882.55,378.72
2004-12-06,870.75,378.28
2004-12-07,861.07,376.89
2004-12-08,871.74,375.28
2004-12-09,861.31,375.5
2004-12-10,844.85,372.08
2004-12-13,844.2,372.13
2004-12-14,849.4,372.74
2004-12-15,868.84,379.32
2004-12-16,873.7,380.22
2004-12-17,875.13,381.44
2004-12-20,884.31,382.71
2004-12-21,882.82,380.47
2004-12-22,883.38,380.54
2004-12-23,876.88,376.65
2004-12-24,879.92,375.12
2004-12-27,876.98,374.46
2004-12-28,878.43,370.77
2004-12-29,884.27,372.8
2004-12-30,895.92,380.33
2004-12-31,895.92,380.33
2005-01-03,893.71,390.4
2005-01-04,886.9,393
2005-01-05,885.19,399.68
2005-01-06,871.28,404.15
2005-01-07,870.84,408.17
2005-01-10,874.18,418.71
2005-01-11,884.29,416.56
2005-01-12,880.03,414.63
2005-01-13,885.54,423.06
2005-01-14,905.1,428.4
2005-01-17,923.08,446.04
2005-01-18,920.57,449.02
2005-01-19,916.27,455.59
2005-01-20,909.37,450.63
2005-01-21,919.61,460.62
2005-01-24,923.11,472.75
2005-01-25,915.1,467.29
2005-01-26,927,468.49
2005-01-27,924.87,466.45
2005-01-28,921.59,468.53
2005-01-31,932.7,472.95
2005-02-01,923.69,472.74
2005-02-02,921.44,466.04
2005-02-03,928.79,461.78
2005-02-04,933.55,465.51
2005-02-07,949.19,481.4
2005-02-08,949.19,481.4
2005-02-09,949.19,481.4
2005-02-10,949.19,481.4
2005-02-11,947.23,486.88
2005-02-14,964.79,503.24
2005-02-15,968.88,508.09
2005-02-16,971.56,513.25
2005-02-17,972.56,515.04
2005-02-18,984.1,510.66
2005-02-21,988.71,508.61
2005-02-22,977.8,494.83
2005-02-23,968.43,490.28
2005-02-24,987.1,497.61
2005-02-25,996.95,494.87
2005-02-28,"1,011.36",498.38
2005-03-01,"1,011.36",498.38
2005-03-02,"1,007.48",498.55
2005-03-03,"1,010.92",498.57
2005-03-04,"1,012.96",501.9
2005-03-07,"1,007.50",495.32
2005-03-08,"1,000.28",481.98
2005-03-09,"1,008.79",481.98
2005-03-10,998.66,482.67
2005-03-11,"1,022.79",490.74
2005-03-14,"1,019.69",493.99
2005-03-15,993.13,482.02
2005-03-16,993.13,483.66
2005-03-17,980.05,471.74
2005-03-18,979.72,465.48
2005-03-21,979.27,463.42
2005-03-22,980.41,460.68
2005-03-23,966.81,452.91
2005-03-24,956.33,449.35
2005-03-25,965.3,456.15
2005-03-28,977.7,459.81
2005-03-29,958.96,453.24
2005-03-30,955.45,455.05
2005-03-31,965.68,455.03
2005-04-01,981.9,462.23
2005-04-04,982.5,461.88
2005-04-05,982.5,461.88
2005-04-06,988,463.6
2005-04-07,988.9,463.08
2005-04-08,992.17,463.9
2005-04-11,985.94,462.87
2005-04-12,981.79,460.87
2005-04-13,981.31,460.9
2005-04-14,953.92,455.55
2005-04-15,947.22,449.08
2005-04-18,925,429.73
2005-04-19,932.45,437.73
2005-04-20,937.36,442.2
2005-04-21,939.14,439.83
2005-04-22,940.79,442.63
2005-04-25,946.17,443.9
2005-04-26,944.46,441.99
2005-04-27,930.16,436.65
2005-04-28,917.73,431.17
2005-04-29,911.3,424.4
2005-05-02,918.42,426.61
2005-05-03,913.82,423.3
2005-05-04,929.35,429.41
2005-05-05,929.35,429.41
2005-05-06,940.85,433.29
2005-05-09,935.2,429.61
2005-05-10,934.28,430.76
2005-05-11,923.38,425.59
2005-05-12,921.21,428.27
2005-05-13,923.19,431.77
2005-05-16,929.04,435.02
2005-05-17,927.16,434.52
2005-05-18,930.36,436.55
2005-05-19,952.09,445.61
2005-05-20,952.19,445.86
2005-05-23,951.05,450.22
2005-05-24,951.61,451.94
2005-05-25,941.3,453.17
2005-05-26,943.91,456.19
2005-05-27,960.91,463.22
2005-05-30,969.04,468.25
2005-05-31,970.21,471.48
2005-06-01,969.51,468.81
2005-06-02,970.88,475.07
2005-06-03,976.09,480.65
2005-06-06,976.09,480.65
2005-06-07,970.88,482.66
2005-06-08,976.22,484.89
2005-06-09,987.58,488.1
2005-06-10,990.79,486.58
2005-06-13,990.49,486.62
2005-06-14,983.75,479.47
2005-06-15,"1,001.94",486.46
2005-06-16,"1,003.14",490.22
2005-06-17,"1,003.68",491.03
2005-06-20,994.65,489.2
2005-06-21,989.99,485.12
2005-06-22,"1,002.15",489.73
2005-06-23,"1,010.80",494.92
2005-06-24,"1,002.43",493.98
2005-06-27,991.11,491.33
2005-06-28,994.74,492.84
2005-06-29,999.08,497.63
2005-06-30,"1,008.16",503.21
2005-07-01,"1,018.02",507.51
2005-07-04,"1,021.71",512.5
2005-07-05,"1,018.81",513.53
2005-07-06,"1,019.01",516.41
2005-07-07,"1,026.82",519.85
2005-07-08,"1,021.95",518.66
2005-07-11,"1,040.43",526.1
2005-07-12,"1,043.88",523.7
2005-07-13,"1,050.16",521.87
2005-07-14,"1,061.93",524.37
2005-07-15,"1,059.60",524.63
2005-07-18,"1,062.43",527.18
2005-07-19,"1,075.48",530.63
2005-07-20,"1,074.40",521.68
2005-07-21,"1,074.65",520.61
2005-07-22,"1,074.22",521.51
2005-07-25,"1,089.70",528.95
2005-07-26,"1,090.60",532.54
2005-07-27,"1,093.03",538.6
2005-07-28,"1,104.72",547.67
2005-07-29,"1,111.29",546.68
2005-08-01,"1,115.98",544.83
2005-08-02,"1,118.83",541.78
2005-08-03,"1,117.11",532.55
2005-08-04,"1,111.39",524.63
2005-08-05,"1,089.36",511.99
2005-08-08,"1,086.64",507.38
2005-08-09,"1,099.77",515.54
2005-08-10,"1,104.86",520.76
2005-08-11,"1,123.77",524.74
2005-08-12,"1,130.22",525.64
2005-08-15,"1,130.22",525.64
2005-08-16,"1,116.93",517.62
2005-08-17,"1,113.25",513.27
2005-08-18,"1,092.71",505.06
2005-08-19,"1,089.88",509.21
2005-08-22,"1,116.68",518.34
2005-08-23,"1,115.84",521.38
2005-08-24,"1,094.21",518.3
2005-08-25,"1,097.29",517.63
2005-08-26,"1,086.55",512.17
2005-08-29,"1,063.16",492.66
2005-08-30,"1,072.61",497.96
2005-08-31,"1,083.33",503.95
2005-09-01,"1,106.37",512.45
2005-09-02,"1,115.83",517.08
2005-09-05,"1,114.50",522.79
2005-09-06,"1,122.65",524.4
2005-09-07,"1,142.99",530.53
2005-09-08,"1,145.26",529.3
2005-09-09,"1,152.50",532.06
2005-09-12,"1,158.36",532.11
2005-09-13,"1,158.12",528.02
2005-09-14,"1,170.77",529.64
2005-09-15,"1,169.59",526.45
2005-09-16,"1,174.13",536.6
2005-09-19,"1,174.13",536.6
2005-09-20,"1,190.93",543.59
2005-09-21,"1,196.67",542.68
2005-09-22,"1,199.97",547.01
2005-09-23,"1,175.88",543.66
2005-09-26,"1,206.41",550.4
2005-09-27,"1,209.63",554.63
2005-09-28,"1,228.57",562.25
2005-09-29,"1,231.22",568.08
2005-09-30,"1,221.01",571.95
2005-10-03,"1,221.01",571.95
2005-10-04,"1,242.78",588.21
2005-10-05,"1,227.40",592.14
2005-10-06,"1,202.49",588.52
2005-10-07,"1,201.01",590.48
2005-10-10,"1,227.18",603.85
2005-10-11,"1,244.27",609.58
2005-10-12,"1,217.06",606.32
2005-10-13,"1,193.44",606.12
2005-10-14,"1,190.17",600.04
2005-10-17,"1,176.36",587.58
2005-10-18,"1,186.22",591.77
2005-10-19,"1,153.13",573.19
2005-10-20,"1,162.23",574.61
2005-10-21,"1,183.48",584.42
2005-10-24,"1,184.60",592.18
2005-10-25,"1,181.28",593.79
2005-10-26,"1,179.00",594.58
2005-10-27,"1,166.36",588.29
2005-10-28,"1,140.72",580.92
2005-10-31,"1,158.11",587.46
2005-11-01,"1,188.95",594.82
2005-11-02,"1,208.38",606.8
2005-11-03,"1,217.97",610.37
2005-11-04,"1,221.98",617.43
2005-11-07,"1,218.47",622.59
2005-11-08,"1,226.71",623.75
2005-11-09,"1,227.59",628.72
2005-11-10,"1,234.43",636.73
2005-11-11,"1,256.12",640.4
2005-11-14,"1,257.63",642.61
2005-11-15,"1,253.86",643.85
2005-11-16,"1,267.16",648.13
2005-11-17,"1,269.35",653.5
2005-11-18,"1,272.25",661.42
2005-11-21,"1,268.80",666.04
2005-11-22,"1,244.50",667.71
2005-11-23,"1,282.02",682.27
2005-11-24,"1,291.71",690.87
2005-11-25,"1,293.22",700.22
2005-11-28,"1,293.74",704.47
2005-11-29,"1,279.38",697.05
2005-11-30,"1,297.44",712.39
2005-12-01,"1,305.98",727.43
2005-12-02,"1,310.12",733.87
2005-12-05,"1,315.15",747.46
2005-12-06,"1,321.06",747.96
2005-12-07,"1,324.75",729.44
2005-12-08,"1,324.20",725.85
2005-12-09,"1,317.42",726.14
2005-12-12,"1,333.23",733.42
2005-12-13,"1,336.48",738.99
2005-12-14,"1,334.27",743.41
2005-12-15,"1,337.68",741.6
2005-12-16,"1,321.04",716.38
2005-12-19,"1,339.40",723.37
2005-12-20,"1,341.00",718.74
2005-12-21,"1,354.16",722.58
2005-12-22,"1,350.87",694.25
2005-12-23,"1,359.53",691.23
2005-12-26,"1,367.57",698.6
2005-12-27,"1,373.55",688.23
2005-12-28,"1,368.16",691.26
2005-12-29,"1,379.37",701.79
2005-12-30,"1,379.37",701.79
2006-01-02,"1,389.27",727.07
2006-01-03,"1,394.87",735.15
2006-01-04,"1,402.11",740.48
2006-01-05,"1,395.51",736.66
2006-01-06,"1,412.78",747.1
2006-01-09,"1,408.33",753.88
2006-01-10,"1,396.29",744.71
2006-01-11,"1,394.09",744.17
2006-01-12,"1,402.58",742.07
2006-01-13,"1,416.28",746.34
2006-01-16,"1,421.79",754.97
2006-01-17,"1,389.58",739.1
2006-01-18,"1,352.91",708.08
2006-01-19,"1,360.64",705.57
2006-01-20,"1,324.78",665.31
2006-01-23,"1,297.43",601.33
2006-01-24,"1,326.83",618.18
2006-01-25,"1,342.59",641.97
2006-01-26,"1,352.75",653.52
2006-01-27,"1,384.56",677.69
2006-01-30,"1,384.56",677.69
2006-01-31,"1,399.83",690.24
2006-02-01,"1,375.97",661.19
2006-02-02,"1,374.44",664.44
2006-02-03,"1,333.50",641.2
2006-02-06,"1,341.64",644.93
2006-02-07,"1,332.28",650.07
2006-02-08,"1,310.99",643.49
2006-02-09,"1,321.66",649.75
2006-02-10,"1,335.23",655.61
2006-02-13,"1,320.79",653.21
2006-02-14,"1,328.21",653.35
2006-02-15,"1,303.84",639.92
2006-02-16,"1,314.32",645.05
2006-02-17,"1,332.73",649.75
2006-02-20,"1,348.25",656.66
2006-02-21,"1,346.49",661.25
2006-02-22,"1,340.58",660.85
2006-02-23,"1,361.23",668.46
2006-02-24,"1,365.82",672.94
2006-02-27,"1,374.88",682.33
2006-02-28,"1,371.59",682.36
2006-03-01,"1,371.59",682.36
2006-03-02,"1,367.70",679.19
2006-03-03,"1,328.95",665.05
2006-03-06,"1,344.76",669.56
2006-03-07,"1,316.67",658.48
2006-03-08,"1,314.05",657.08
2006-03-09,"1,311.21",665.57
2006-03-10,"1,320.07",668.66
2006-03-13,"1,338.28",672.32
2006-03-14,"1,326.30",667.06
2006-03-15,"1,333.98",663.63
2006-03-16,"1,335.98",655.73
2006-03-17,"1,341.12",652.89
2006-03-20,"1,346.69",655.91
2006-03-21,"1,336.65",657.99
2006-03-22,"1,309.83",645.47
2006-03-23,"1,312.26",645.25
2006-03-24,"1,321.23",644.57
2006-03-27,"1,330.34",644.87
2006-03-28,"1,331.31",637.41
2006-03-29,"1,332.72",640.05
2006-03-30,"1,338.14",653.05
2006-03-31,"1,359.60",665.21
2006-04-03,"1,379.75",677.28
2006-04-04,"1,385.64",680.35
2006-04-05,"1,388.77",688.38
2006-04-06,"1,397.00",693.77
2006-04-07,"1,402.36",694.35
2006-04-10,"1,398.29",695.4
2006-04-11,"1,386.08",691.96
2006-04-12,"1,383.59",690.6
2006-04-13,"1,405.72",697.39
2006-04-14,"1,432.72",704.57
2006-04-17,"1,422.63",702.96
2006-04-18,"1,427.00",702.84
2006-04-19,"1,437.84",701.85
2006-04-20,"1,434.15",694.12
2006-04-21,"1,451.31",701.49
2006-04-24,"1,430.94",695.7
2006-04-25,"1,431.15",689.21
2006-04-26,"1,451.22",693.22
2006-04-27,"1,452.53",693.37
2006-04-28,"1,419.73",685.44
2006-05-01,"1,419.73",685.44
2006-05-02,"1,434.90",687.84
2006-05-03,"1,435.17",689.89
2006-05-04,"1,441.02",689.89
2006-05-05,"1,441.02",689.89
2006-05-08,"1,452.23",691.89
2006-05-09,"1,450.44",686.12
2006-05-10,"1,451.09",683.37
2006-05-11,"1,464.70",689.97
2006-05-12,"1,445.20",686.01
2006-05-15,"1,413.98",675.3
2006-05-16,"1,382.11",662.14
2006-05-17,"1,401.47",671.24
2006-05-18,"1,365.15",650.9
2006-05-19,"1,372.29",658.56
2006-05-22,"1,338.59",643.7
2006-05-23,"1,329.86",640.34
2006-05-24,"1,333.38",636.98
2006-05-25,"1,295.76",620.2
2006-05-26,"1,322.43",633.91
2006-05-29,"1,329.22",638.27
2006-05-30,"1,317.70",630.5
2006-05-31,"1,317.70",630.5
2006-06-01,"1,295.09",612.8
2006-06-02,"1,309.04",612.84
2006-06-05,"1,301.62",598.71
2006-06-06,"1,301.62",598.71
2006-06-07,"1,266.84",562.91
2006-06-08,"1,223.13",559.41
2006-06-09,"1,235.65",578.71
2006-06-12,"1,239.84",585.66
2006-06-13,"1,203.86",568.64
2006-06-14,"1,221.73",577.35
2006-06-15,"1,219.40",575.68
2006-06-16,"1,262.19",587.08
2006-06-19,"1,251.67",578.11
2006-06-20,"1,225.83",564.78
2006-06-21,"1,227.19",566.31
2006-06-22,"1,238.83",564.23
2006-06-23,"1,228.62",559.37
2006-06-26,"1,238.05",560.92
2006-06-27,"1,247.54",566.22
2006-06-28,"1,238.71",563.61
2006-06-29,"1,263.02",576.92
2006-06-30,"1,295.15",590.68
2006-07-03,"1,294.61",589.22
2006-07-04,"1,285.92",585.83
2006-07-05,"1,279.85",575.98
2006-07-06,"1,263.96",570.07
2006-07-07,"1,273.93",573.04
2006-07-10,"1,299.29",576.38
2006-07-11,"1,300.44",574.98
2006-07-12,"1,296.69",578.24
2006-07-13,"1,285.02",571.11
2006-07-14,"1,255.13",559.66
2006-07-17,"1,255.13",559.66
2006-07-18,"1,233.42",543.97
2006-07-19,"1,233.65",539.81
2006-07-20,"1,273.30",553.91
2006-07-21,"1,271.33",551.63
2006-07-24,"1,263.35",548.68
2006-07-25,"1,279.77",552.34
2006-07-26,"1,279.08",554.08
2006-07-27,"1,296.27",555.65
2006-07-28,"1,297.07",556.69
2006-07-31,"1,297.82",557.66
2006-08-01,"1,287.36",550.21
2006-08-02,"1,295.11",551.44
2006-08-03,"1,292.05",546.15
2006-08-04,"1,304.51",549.75
2006-08-07,"1,289.54",544.84
2006-08-08,"1,311.10",546.48
2006-08-09,"1,314.93",552.32
2006-08-10,"1,304.31",555.53
2006-08-11,"1,292.10",553.17
2006-08-14,"1,295.11",549.86
2006-08-15,"1,295.11",549.86
2006-08-16,"1,315.61",548.07
2006-08-17,"1,327.78",551.81
2006-08-18,"1,331.10",551.91
2006-08-21,"1,321.67",550.87
2006-08-22,"1,334.96",554.09
2006-08-23,"1,324.95",554.23
2006-08-24,"1,315.73",551.76
2006-08-25,"1,329.35",556.41
2006-08-28,"1,327.89",556.28
2006-08-29,"1,344.61",560.8
2006-08-30,"1,341.35",565.1
2006-08-31,"1,352.74",572.83
2006-09-01,"1,356.67",577.73
2006-09-04,"1,359.06",586.77
2006-09-05,"1,361.24",592.83
2006-09-06,"1,357.01",592.5
2006-09-07,"1,351.17",591.64
2006-09-08,"1,354.89",597.68
2006-09-11,"1,334.08",591.96
2006-09-12,"1,328.04",588.64
2006-09-13,"1,333.13",592.45
2006-09-14,"1,358.75",600.95
2006-09-15,"1,361.10",606.22
2006-09-18,"1,374.30",613.39
2006-09-19,"1,373.95",614.8
2006-09-20,"1,366.44",613.13
2006-09-21,"1,366.79",611.97
2006-09-22,"1,348.38",599.42
2006-09-25,"1,355.21",597.29
2006-09-26,"1,343.97",591.63
2006-09-27,"1,360.03",595.46
2006-09-28,"1,371.43",599.91
2006-09-29,"1,371.41",600.42
2006-10-02,"1,374.22",596.99
2006-10-03,"1,374.22",596.99
2006-10-04,"1,352.00",587.32
2006-10-05,"1,352.00",587.32
2006-10-06,"1,352.00",587.32
2006-10-09,"1,319.40",539.1
2006-10-10,"1,328.37",554.7
2006-10-11,"1,325.49",555.48
2006-10-12,"1,331.78",568.25
2006-10-13,"1,348.60",574.22
2006-10-16,"1,356.72",582.04
2006-10-17,"1,351.30",577.03
2006-10-18,"1,354.26",578.25
2006-10-19,"1,354.06",577.43
2006-10-20,"1,364.24",582.65
2006-10-23,"1,364.95",586.79
2006-10-24,"1,366.50",585.28
2006-10-25,"1,371.43",587.43
2006-10-26,"1,373.65",587.27
2006-10-27,"1,369.09",586.1
2006-10-30,"1,356.11",580.1
2006-10-31,"1,364.55",586.1
2006-11-01,"1,374.35",594.7
2006-11-02,"1,383.73",595.4
2006-11-03,"1,383.88",598.79
2006-11-06,"1,379.19",600.06
2006-11-07,"1,387.44",600.69
2006-11-08,"1,380.07",596.61
2006-11-09,"1,399.44",602.8
2006-11-10,"1,395.73",603.96
2006-11-13,"1,396.69",604.9
2006-11-14,"1,407.37",608.09
2006-11-15,"1,412.54",606.54
2006-11-16,"1,410.75",609.64
2006-11-17,"1,412.22",610.93
2006-11-20,"1,402.21",608.24
2006-11-21,"1,405.90",607.43
2006-11-22,"1,422.54",614.87
2006-11-23,"1,419.23",618.08
2006-11-24,"1,421.73",616.68
2006-11-27,"1,425.13",615.78
2006-11-28,"1,411.47",612.93
2006-11-29,"1,422.55",617.19
2006-11-30,"1,432.21",622.17
2006-12-01,"1,434.36",619.76
2006-12-04,"1,426.46",618.13
2006-12-05,"1,420.59",619.87
2006-12-06,"1,413.73",614.99
2006-12-07,"1,410.30",614.43
2006-12-08,"1,390.43",608.39
2006-12-11,"1,390.73",610.03
2006-12-12,"1,376.98",597.46
2006-12-13,"1,383.28",598.35
2006-12-14,"1,418.38",605.89
2006-12-15,"1,421.87",612.29
2006-12-18,"1,433.23",616.59
2006-12-19,"1,427.76",613.43
2006-12-20,"1,442.28",614.27
2006-12-21,"1,436.47",608.69
2006-12-22,"1,437.49",601.6
2006-12-25,"1,437.49",601.6
2006-12-26,"1,433.92",590.12
2006-12-27,"1,425.10",592.18
2006-12-28,"1,434.46",606.15
2006-12-29,"1,434.46",606.15
2007-01-01,"1,434.46",606.15
2007-01-02,"1,435.26",608.72
2007-01-03,"1,409.35",602.69
2007-01-04,"1,397.29",603.94
2007-01-05,"1,385.76",602.35
2007-01-08,"1,370.81",597.83
2007-01-09,"1,374.34",601.95
2007-01-10,"1,355.79",596.78
2007-01-11,"1,365.31",600.94
2007-01-12,"1,388.37",608.01
2007-01-15,"1,390.96",608.47
2007-01-16,"1,389.71",605.5
2007-01-17,"1,379.48",598.17
2007-01-18,"1,383.21",597.05
2007-01-19,"1,360.56",583.62
2007-01-22,"1,363.41",577.12
2007-01-23,"1,363.09",571.04
2007-01-24,"1,383.06",580.27
2007-01-25,"1,382.36",583.58
2007-01-26,"1,371.33",583.15
2007-01-29,"1,363.10",582.48
2007-01-30,"1,370.72",581.04
2007-01-31,"1,360.23",576.37
2007-02-01,"1,382.90",582.46
2007-02-02,"1,413.14",591.72
2007-02-05,"1,417.95",594.61
2007-02-06,"1,428.58",596.22
2007-02-07,"1,426.29",600.56
2007-02-08,"1,423.58",601.82
2007-02-09,"1,427.68",601.89
2007-02-12,"1,414.29",599.19
2007-02-13,"1,418.44",596.71
2007-02-14,"1,436.10",602.78
2007-02-15,"1,443.63",604.17
2007-02-16,"1,448.81",605.07
2007-02-19,"1,448.81",605.07
2007-02-20,"1,452.96",607.48
2007-02-21,"1,451.38",608.16
2007-02-22,"1,465.41",610.41
2007-02-23,"1,469.88",610.83
2007-02-26,"1,470.03",613.01
2007-02-27,"1,454.60",611.52
2007-02-28,"1,417.34",600.93
2007-03-01,"1,417.34",600.93
2007-03-02,"1,414.47",606.99
2007-03-05,"1,376.15",594.03
2007-03-06,"1,402.93",601.96
2007-03-07,"1,410.95",606.19
2007-03-08,"1,423.89",611.69
2007-03-09,"1,423.58",613.41
2007-03-12,"1,441.33",619.62
2007-03-13,"1,436.05",620.41
2007-03-14,"1,407.37",613.31
2007-03-15,"1,426.93",624.7
2007-03-16,"1,427.88",631.39
2007-03-19,"1,443.39",643.89
2007-03-20,"1,444.17",645.37
2007-03-21,"1,442.85",643.82
2007-03-22,"1,448.53",645.77
2007-03-23,"1,447.38",640.89
2007-03-26,"1,449.77",640.88
2007-03-27,"1,453.23",641.2
2007-03-28,"1,439.74",636.82
2007-03-29,"1,450.95",645.37
2007-03-30,"1,452.55",648.99
2007-04-02,"1,459.53",651.78
2007-04-03,"1,463.75",655.22
2007-04-04,"1,483.41",660.81
2007-04-05,"1,482.04",663.98
2007-04-06,"1,484.15",666
2007-04-09,"1,501.06",670.54
2007-04-10,"1,499.16",674.41
2007-04-11,"1,513.42",676.7
2007-04-12,"1,525.61",681.19
2007-04-13,"1,520.78",685.22
2007-04-16,"1,532.04",697.09
2007-04-17,"1,528.66",690.16
2007-04-18,"1,534.58",689.95
2007-04-19,"1,513.66",682.85
2007-04-20,"1,533.08",691.56
2007-04-23,"1,544.35",692.01
2007-04-24,"1,556.71",691.6
2007-04-25,"1,545.55",683.66
2007-04-26,"1,553.13",681.93
2007-04-27,"1,542.52",675.52
2007-04-30,"1,542.24",675.88
2007-05-01,"1,542.24",675.88
2007-05-02,"1,553.30",682.07
2007-05-03,"1,559.86",686.53
2007-05-04,"1,567.74",693.44
2007-05-07,"1,584.46",702.76
2007-05-08,"1,582.65",698.25
2007-05-09,"1,593.42",701.5
2007-05-10,"1,599.68",704.44
2007-05-11,"1,603.56",707.97
2007-05-14,"1,605.77",703.83
2007-05-15,"1,589.37",697.53
2007-05-16,"1,600.60",701.4
2007-05-17,"1,615.58",710.67
2007-05-18,"1,612.25",711.08
2007-05-21,"1,628.20",709.23
2007-05-22,"1,642.88",710.86
2007-05-23,"1,646.59",716.83
2007-05-24,"1,646.59",716.83
2007-05-25,"1,644.56",719.54
2007-05-28,"1,657.91",729.16
2007-05-29,"1,661.80",734.82
2007-05-30,"1,662.72",735.6
2007-05-31,"1,700.91",747.87
2007-06-01,"1,716.24",742.61
2007-06-04,"1,737.59",745.49
2007-06-05,"1,742.19",750.08
2007-06-06,"1,742.19",750.08
2007-06-07,"1,753.04",761.84
2007-06-08,"1,727.28",760.63
2007-06-11,"1,716.56",758.69
2007-06-12,"1,729.88",763.05
2007-06-13,"1,721.99",765.53
2007-06-14,"1,769.18",783.02
2007-06-15,"1,772.26",800.61
2007-06-18,"1,806.88",818.11
2007-06-19,"1,807.85",819.97
2007-06-20,"1,783.79",797.27
2007-06-21,"1,794.24",810.36
2007-06-22,"1,770.98",809.58
2007-06-25,"1,757.73",796.8
2007-06-26,"1,749.55",780.31
2007-06-27,"1,733.10",761.03
2007-06-28,"1,751.75",778.5
2007-06-29,"1,743.60",778.69
2007-07-02,"1,771.35",784.61
2007-07-03,"1,805.50",796.71
2007-07-04,"1,838.41",804.02
2007-07-05,"1,847.79",802.87
2007-07-06,"1,861.01",811.06
2007-07-09,"1,883.59",813.59
2007-07-10,"1,894.53",814.85
2007-07-11,"1,889.96",820.02
2007-07-12,"1,909.75",828.22
2007-07-13,"1,962.93",825.4
2007-07-16,"1,949.51",819.91
2007-07-17,"1,949.51",819.91
2007-07-18,"1,930.70",818.92
2007-07-19,"1,937.90",819.32
2007-07-20,"1,983.54",825.33
2007-07-23,"1,993.05",818.79
2007-07-24,"1,992.26",813.47
2007-07-25,"2,004.22",819.6
2007-07-26,"1,963.54",817.28
2007-07-27,"1,883.22",792.06
2007-07-30,"1,906.71",794.19
2007-07-31,"1,933.27",811.52
2007-08-01,"1,856.45",789.46
2007-08-02,"1,853.07",786.52
2007-08-03,"1,876.80",798.86
2007-08-06,"1,855.05",795.85
2007-08-07,"1,859.82",800.83
2007-08-08,"1,903.41",807.96
2007-08-09,"1,908.68",812.69
2007-08-10,"1,828.49",788.41
2007-08-13,"1,849.26",786.2
2007-08-14,"1,817.89",766.92
2007-08-15,"1,817.89",766.92
2007-08-16,"1,691.98",689.07
2007-08-17,"1,638.07",673.48
2007-08-20,"1,731.27",721.59
2007-08-21,"1,736.18",727.88
2007-08-22,"1,759.50",741.43
2007-08-23,"1,799.72",756.27
2007-08-24,"1,791.33",754.16
2007-08-27,"1,803.03",760.63
2007-08-28,"1,829.31",760.43
2007-08-29,"1,826.19",758.64
2007-08-30,"1,841.70",765.6
2007-08-31,"1,873.24",775.13
2007-09-03,"1,881.81",778.89
2007-09-04,"1,874.74",775.76
2007-09-05,"1,865.59",773.54
2007-09-06,"1,888.81",776.9
2007-09-07,"1,884.90",775.85
2007-09-10,"1,835.87",760.72
2007-09-11,"1,847.36",767.32
2007-09-12,"1,813.52",757.83
2007-09-13,"1,848.02",767.39
2007-09-14,"1,870.02",783.27
2007-09-17,"1,871.68",784.75
2007-09-18,"1,838.61",775.45
2007-09-19,"1,902.65",784.67
